节点名,父节点,类型,组件,资源,备注,pos_x,pos_y,width,height,anchor_x,anchor_y,opacity,visible,scale_x,scale_y,rotation,layout,padding,spacing,font_size,color,align,overflow,line_height,size_mode,trim,transition,zoom_scale,target,default_clip,play_on_load,default_skin,default_anim,loop,premultiplied_alpha,AI_Image_Prompt_Element_Specific
VIPTrialModal,,Node,,,VIP试用弹窗根节点,0,0,750,1334,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
ModalBackground,VIPTrialModal,Sprite,,modal_bg.png,弹窗背景,0,0,750,1334,0.5,0.5,200,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A semi-transparent panel background in Chinese ink painting style. The background has a subtle ink wash effect with varying opacity. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
ModalContainer,VIPTrialModal,Node,,,弹窗容器,0,0,650,800,0.5,0.5,255,true,1,1,0,vertical,20,30,,,,,,,,,,,,,,,,,"N/A"
ModalContainerBg,ModalContainer,Sprite,,vip_modal_bg.png,弹窗容器背景,0,0,650,800,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A luxurious modal background in Chinese ink painting style. The background has a traditional scroll design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
ModalTitle,ModalContainer,Label,,,弹窗标题,0,350,600,60,0.5,0.5,255,true,1,1,0,,,,32,#B8860B,center,none,36,,,,,,,,,,,"A horizontal ink stroke suggesting a VIP trial title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPBadgeLarge,ModalContainer,Sprite,,vip_badge_large.png,VIP标识,0,250,120,120,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A large luxurious VIP badge in Chinese ink painting style with golden elements. The badge has an elegant shape with flowing brush strokes and subtle particle effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPBadgeParticle,VIPBadgeLarge,Particle,,vip_badge_particle.png,VIP标识粒子,0,0,120,120,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,"Golden particle effects in Chinese ink painting style. The particles have a flowing, ethereal quality with subtle golden glow. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
TrialDescContainer,ModalContainer,Node,,,试用描述容器,0,100,600,200,0.5,0.5,255,true,1,1,0,vertical,10,20,,,,,,,,,,,,,,,,,"N/A"
TrialDescBg,TrialDescContainer,Sprite,,trial_desc_bg.png,试用描述背景,0,0,600,200,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A description background in Chinese ink painting style. The background has a traditional scroll design with elegant brush stroke borders and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
TrialDesc,TrialDescContainer,Label,,,试用描述,0,0,550,150,0.5,0.5,255,true,1,1,0,,,,22,#333333,center,none,26,,,,,,,,,,,"A horizontal ink stroke suggesting a trial description text, with varying thickness to create a natural handwritten appearance. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitsContainer,ModalContainer,Node,,,特权容器,0,-50,600,200,0.5,0.5,255,true,1,1,0,vertical,10,20,,,,,,,,,,,,,,,,,"N/A"
