节点名,父节点,类型,组件,资源,备注,pos_x,pos_y,width,height,anchor_x,anchor_y,opacity,visible,scale_x,scale_y,rotation,layout,padding,spacing,font_size,color,align,overflow,line_height,size_mode,trim,transition,zoom_scale,target,default_clip,play_on_load,default_skin,default_anim,loop,premultiplied_alpha,AI_Image_Prompt_Element_Specific
VIPBenefitsPage,,Node,,,VIP特权总览页根节点,0,0,750,1334,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
VIPBenefitsBackground,VIPBenefitsPage,Sprite,,vip_benefits_bg.png,VIP特权背景,0,0,750,1334,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A luxurious traditional Chinese palace background in ink painting style. The scene features elegant decorative elements, subtle light rays, and a warm atmosphere with soft gold and red tones. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BackButton,VIPBenefitsPage,Button,Button,back_btn.png,返回按钮,-330,600,80,80,0.5,0.5,255,true,1,1,0,,,,,,,,,,,color,1.1,BackButton,,,,,,,"A traditional Chinese style back button with soft rounded corners and subtle decorative elements. The button has a jade green gradient with elegant brush stroke borders. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BackIcon,BackButton,Sprite,,back_icon.png,返回图标,0,0,40,40,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A back arrow icon in Chinese ink painting style. The arrow has flowing brush strokes with varying opacity. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
TitleContainer,VIPBenefitsPage,Node,,,标题容器,0,550,500,100,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
TitleBg,TitleContainer,Sprite,,vip_title_bg.png,标题背景,0,0,500,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A luxurious title plaque in Chinese ink painting style. The plaque has a traditional design with elegant brush stroke borders, golden decorative elements, and subtle particle effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
Title,TitleContainer,Label,,,标题,0,0,400,80,0.5,0.5,255,true,1,1,0,,,,32,#B8860B,center,none,36,,,,,,,,,,,"A horizontal ink stroke suggesting a VIP title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPBadgeLarge,TitleContainer,Sprite,,vip_badge_large.png,VIP标识,-180,0,80,80,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A large luxurious VIP badge in Chinese ink painting style with golden elements. The badge has an elegant shape with flowing brush strokes and subtle particle effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPStatusContainer,VIPBenefitsPage,Node,,,VIP状态容器,0,450,650,100,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
VIPStatusBg,VIPStatusContainer,Sprite,,vip_status_bg.png,VIP状态背景,0,0,650,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A VIP status card in Chinese ink painting style. The card has a traditional scroll or plaque design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPStatusLabel,VIPStatusContainer,Label,,,VIP状态标签,-250,0,150,60,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting a status label text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPStatusValue,VIPStatusContainer,Label,,,VIP状态数值,-100,0,200,60,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting a status value text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPExpiryLabel,VIPStatusContainer,Label,,,VIP到期标签,100,0,150,60,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting an expiry label text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
VIPExpiryValue,VIPStatusContainer,Label,,,VIP到期数值,250,0,200,60,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting an expiry value text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitsScrollView,VIPBenefitsPage,ScrollView,,,特权滚动视图,0,0,700,900,0.5,0.5,255,true,1,1,0,vertical,20,30,,,,,,,,,,,,,,,,,"N/A"
BenefitsSectionTitle,BenefitsScrollView,Label,,,特权部分标题,0,350,700,60,0.5,0.5,255,true,1,1,0,,,,28,#B8860B,center,none,32,,,,,,,,,,,"A horizontal ink stroke suggesting a section title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects and decorative elements on both sides. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItem1,BenefitsScrollView,Node,,,特权项1,0,250,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
BenefitItemBg1,BenefitItem1,Sprite,,benefit_item_bg.png,特权项背景1,0,0,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A benefit item card in Chinese ink painting style. The card has a traditional scroll or plaque design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemIcon1,BenefitItem1,Sprite,,benefit_icon_1.png,特权项图标1,-250,0,100,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A no-ads benefit icon in Chinese ink painting style. The icon depicts a traditional Chinese symbol with flowing brush strokes and subtle golden tint. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemTitle1,BenefitItem1,Label,,,特权项标题1,-50,40,400,40,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemDesc1,BenefitItem1,Label,,,特权项描述1,-50,-10,400,60,0,0.5,255,true,1,1,0,,,,20,#333333,left,none,24,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit description text, with varying thickness to create a natural handwritten appearance. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItem2,BenefitsScrollView,Node,,,特权项2,0,80,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
BenefitItemBg2,BenefitItem2,Sprite,,benefit_item_bg.png,特权项背景2,0,0,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A benefit item card in Chinese ink painting style. The card has a traditional scroll or plaque design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemIcon2,BenefitItem2,Sprite,,benefit_icon_2.png,特权项图标2,-250,0,100,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"An exclusive skins benefit icon in Chinese ink painting style. The icon depicts a traditional Chinese symbol with flowing brush strokes and subtle golden tint. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemTitle2,BenefitItem2,Label,,,特权项标题2,-50,40,400,40,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemDesc2,BenefitItem2,Label,,,特权项描述2,-50,-10,400,60,0,0.5,255,true,1,1,0,,,,20,#333333,left,none,24,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit description text, with varying thickness to create a natural handwritten appearance. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItem3,BenefitsScrollView,Node,,,特权项3,0,-90,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
BenefitItemBg3,BenefitItem3,Sprite,,benefit_item_bg.png,特权项背景3,0,0,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A benefit item card in Chinese ink painting style. The card has a traditional scroll or plaque design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemIcon3,BenefitItem3,Sprite,,benefit_icon_3.png,特权项图标3,-250,0,100,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A daily rewards benefit icon in Chinese ink painting style. The icon depicts a traditional Chinese symbol with flowing brush strokes and subtle golden tint. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemTitle3,BenefitItem3,Label,,,特权项标题3,-50,40,400,40,0,0.5,255,true,1,1,0,,,,24,#B8860B,left,none,28,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit title text with golden color, with varying thickness to create a natural handwritten appearance. The stroke has subtle golden glow effects. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemDesc3,BenefitItem3,Label,,,特权项描述3,-50,-10,400,60,0,0.5,255,true,1,1,0,,,,20,#333333,left,none,24,,,,,,,,,,,"A horizontal ink stroke suggesting a benefit description text, with varying thickness to create a natural handwritten appearance. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItem4,BenefitsScrollView,Node,,,特权项4,0,-260,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,,,,,,,,,,,,,"N/A"
BenefitItemBg4,BenefitItem4,Sprite,,benefit_item_bg.png,特权项背景4,0,0,650,150,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A benefit item card in Chinese ink painting style. The card has a traditional scroll or plaque design with elegant brush stroke borders, golden decorative elements, and subtle rice paper texture. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
BenefitItemIcon4,BenefitItem4,Sprite,,benefit_icon_4.png,特权项图标4,-250,0,100,100,0.5,0.5,255,true,1,1,0,,,,,,,,trim,true,,,,,,,,,,"A priority support benefit icon in Chinese ink painting style. The icon depicts a traditional Chinese symbol with flowing brush strokes and subtle golden tint. Adhering to luxurious Chinese game style. Transparent background. PNG. Strictly no legible text, words, letters, or numbers."
